학년|교과목명|과목코드|학과코드|과목번호|학점|시간|담당교수|강좌번호|제한인원|요일|시작시간|종료시간|강의실|비고
전학년|영어회화2|교필109|교필|109|1|2|데본|0092|20|화|15:00|15:50|Y9230|
전학년|영어회화2|교필109|교필|109|1|2|데본|0092|20|목|15:00|15:50|Y9230|
전학년|영어회화2|교필109|교필|109|1|2|데본|0093|20|화|16:00|16:50|Y9230|
전학년|영어회화2|교필109|교필|109|1|2|데본|0093|20|목|16:00|16:50|Y9230|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0094|20|월|10:00|10:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0094|20|수|10:00|10:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0095|20|월|11:00|11:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0095|20|수|11:00|11:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0096|20|월|12:00|12:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0096|20|수|12:00|12:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0097|20|월|14:00|14:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0097|20|수|14:00|14:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0098|20|월|15:00|15:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0098|20|수|15:00|15:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0099|20|월|16:00|16:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0099|20|수|16:00|16:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0100|20|화|10:00|10:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0100|20|목|10:00|10:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0101|20|화|11:00|11:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0101|20|목|11:00|11:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0102|20|화|12:00|12:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0102|20|목|12:00|12:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0103|20|화|14:00|14:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0103|20|목|14:00|14:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0104|20|화|15:00|15:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0104|20|목|15:00|15:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0105|20|화|16:00|16:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|에릭스톨즈|0105|20|목|16:00|16:50|Y9203|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0106|20|월|18:40|20:15|Y9238|스포츠지도학전공 전용강좌
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0107|20|월|09:00|09:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0107|20|수|09:00|09:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0108|20|월|10:00|10:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0108|20|수|10:00|10:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0109|21|화|09:00|09:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0109|21|목|09:00|09:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0110|20|화|10:00|10:50|Y9238|
전학년|영어회화2|교필109|교필|109|1|2|브랜트덕스|0110|20|목|10:00|10:50|Y9238|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0111|60|화|09:00|10:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0111|60|목|09:00|09:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0112|60|화|11:00|11:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0112|60|목|10:00|11:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0113|63|화|14:00|14:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0113|63|목|13:00|14:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0114|61|화|15:00|16:50|Y2535|
전학년|철학과인간|교선110|교선|110|3|3|손성우|0114|61|목|15:00|15:50|Y2535|
전학년|한국근현대사의이해|교선111|교선|111|3|3|유정희|0115|56|월|11:00|11:50|Y2508|
전학년|한국근현대사의이해|교선111|교선|111|3|3|유정희|0115|56|수|10:00|11:50|Y2508|
전학년|한국근현대사의이해|교선111|교선|111|3|3|유정희|0116|55|월|13:00|13:50|Y2508|
전학년|한국근현대사의이해|교선111|교선|111|3|3|유정희|0116|55|수|13:00|14:50|Y2508|
전학년|역사와문명|교선112|교선|112|3|3|유정희|0117|55|화|10:00|11:50|Y2508|
전학년|역사와문명|교선112|교선|112|3|3|유정희|0117|55|목|11:00|11:50|Y2508|
전학년|역사와문명|교선112|교선|112|3|3|유정희|0118|55|화|13:00|14:50|Y2508|
전학년|역사와문명|교선112|교선|112|3|3|유정희|0118|55|목|13:00|13:50|Y2508|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0119|57|월|09:00|10:50|Y9106|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0119|57|수|09:00|09:50|Y9106|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0120|55|수|10:00|10:50|Y9106|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0120|55|금|09:00|10:50|Y9106|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0121|55|수|13:00|13:50|Y9106|
전학년|세계화와사회변화|교선113|교선|113|3|3|김효정|0121|55|금|11:00|12:50|Y9106|
전학년|민주주의와현대사회|교선114|교선|114|3|3|김희진|0122|55|월|13:00|14:50|Y2526|
전학년|민주주의와현대사회|교선114|교선|114|3|3|김희진|0122|55|수|13:00|13:50|Y2526|
전학년|환경과인간|교선120|교선|120|3|3|신지혜|0123|55|월|13:00|14:50|Y5120|
전학년|환경과인간|교선120|교선|120|3|3|신지혜|0123|55|수|13:00|13:50|Y5120|
전학년|환경과인간|교선120|교선|120|3|3|신지혜|0124|57|월|15:00|16:50|Y5120|
전학년|환경과인간|교선120|교선|120|3|3|신지혜|0124|57|수|15:00|15:50|Y5120|
전학년|환경과인간|교선120|교선|120|3|3|이기세|0125|60|화|16:00|16:50|Y8326|
전학년|환경과인간|교선120|교선|120|3|3|이기세|0125|60|목|15:00|16:50|Y8326|
전학년|환경과인간|교선120|교선|120|3|3|조성경|0126|58|월|09:00|10:50|Y2532|
전학년|환경과인간|교선120|교선|120|3|3|조성경|0126|58|수|09:00|09:50|Y2532|
전학년|기독교와문화|교필122|교필|122|2|2|김민채|0127|50|월|11:00|12:50|Y8114|
전학년|기독교와문화|교필122|교필|122|2|2|김민채|0128|50|월|13:00|14:50|Y8107|
전학년|기독교와문화|교필122|교필|122|2|2|김기현|0129|50|화|12:00|13:50|Y2523|
전학년|기독교와문화|교필122|교필|122|2|2|하쥬리|0130|50|화|09:00|10:50|Y2523|
전학년|기독교와문화|교필122|교필|122|2|2|하쥬리|0131|50|화|15:00|16:50|Y2523|
전학년|기독교와문화|교필122|교필|122|2|2|하쥬리|0132|50|수|09:00|10:50|Y2523|
전학년|기독교와문화|교필122|교필|122|2|2|하쥬리|0133|50|수|13:00|14:50|Y2523|
전학년|기독교와문화|교필122|교필|122|2|2|박진숙|0134|50|목|10:00|11:50|Y2526|
전학년|영어4|교필124|교필|124|2|2|이보경|0135|31|월|10:00|10:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0135|31|수|10:00|10:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0136|31|월|11:00|11:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0136|31|수|11:00|11:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0137|31|월|13:00|13:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0137|31|수|13:00|13:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0138|31|월|14:00|14:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|이보경|0138|31|수|14:00|14:50|Y9515|
전학년|영어4|교필124|교필|124|2|2|김희진|0139|31|월|11:00|11:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0139|31|수|11:00|11:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0140|31|월|12:00|12:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0140|31|수|12:00|12:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0141|31|월|14:00|14:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0141|31|수|14:00|14:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0142|31|월|15:00|15:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|김희진|0142|31|수|15:00|15:50|Y9530|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0143|33|화|11:00|11:50|Y9528|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0143|33|목|11:00|11:50|Y9528|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0144|33|화|12:00|12:50|Y9528|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0144|33|목|12:00|12:50|Y9528|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0145|32|화|14:00|14:50|Y9528|
전학년|영어4|교필124|교필|124|2|2|엄혜영|0145|32|목|14:00|14:50|Y9528|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0146|20|월|09:00|09:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0146|20|수|09:00|09:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0147|20|월|10:00|10:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0147|20|수|10:00|10:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0148|20|월|11:00|11:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0148|20|수|11:00|11:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0149|20|월|12:00|12:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0149|20|수|12:00|12:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0150|20|화|09:00|09:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0150|20|목|09:00|09:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0151|20|화|10:00|10:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0151|20|목|10:00|10:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0152|20|화|11:00|11:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0152|20|목|11:00|11:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0153|20|화|12:00|12:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|크리스토퍼리더|0153|20|목|12:00|12:50|Y9201|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0154|20|월|11:00|11:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0154|20|수|11:00|11:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0155|20|월|12:00|12:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0155|20|수|12:00|12:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0156|20|월|14:00|14:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0156|20|수|14:00|14:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0157|20|월|15:00|15:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0157|20|수|15:00|15:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0158|20|화|11:00|11:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0158|20|목|11:00|11:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0159|20|화|12:00|12:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0159|20|목|12:00|12:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0160|20|화|14:00|14:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0160|20|목|14:00|14:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0161|20|화|15:00|15:50|Y9238|
전학년|영어회화4|교필126|교필|126|1|2|브랜트덕스|0161|20|목|15:00|15:50|Y9238|
전학년|창업입문|교선127|교선|127|3|3|박옥열|0162|55|월|14:00|16:50|Y5219|
전학년|창업입문|교선127|교선|127|3|3|김경찬|0163|55|수|11:00|13:50|Y5219|
전학년|창업입문|교선127|교선|127|3|3|김경찬|0164|56|수|14:00|16:50|Y5219|
전학년|글로벌문화|교선128|교선|128|3|3|조수미|0165|56|월|11:00|11:50|Y2511|
전학년|글로벌문화|교선128|교선|128|3|3|조수미|0165|56|수|10:00|11:50|Y2511|
전학년|글로벌문화|교선128|교선|128|3|3|조수미|0166|55|월|13:00|13:50|Y2511|
전학년|글로벌문화|교선128|교선|128|3|3|조수미|0166|55|수|13:00|14:50|Y2511|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|김인옥|0167|55|화|10:00|10:50|Y2529|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|김인옥|0167|55|목|10:00|11:50|Y2529|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|오은엽|0168|55|월|11:00|12:50|Y2529|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|오은엽|0168|55|수|11:00|11:50|Y2529|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|오은엽|0169|55|월|13:00|14:50|Y2529|
전학년|고전으로읽는인문학|교선130|교선|130|3|3|오은엽|0169|55|수|13:00|13:50|Y2529|
전학년|여성·소수자·공동체|교선131|교선|131|3|3|김효정|0170|55|월|11:00|12:50|Y9106|
전학년|여성·소수자·공동체|교선131|교선|131|3|3|김효정|0170|55|수|11:00|11:50|Y9106|
전학년|여성·소수자·공동체|교선131|교선|131|3|3|김희진|0171|55|월|15:00|15:50|Y2526|
전학년|여성·소수자·공동체|교선131|교선|131|3|3|김희진|0171|55|수|14:00|15:50|Y2526|
전학년|예술과창조성|교선132|교선|132|3|3|안정아|0172|58|월|14:00|15:50|Y9106|
전학년|예술과창조성|교선132|교선|132|3|3|안정아|0172|58|수|14:00|14:50|Y9106|
전학년|우주,생명,마음|교선135|교선|135|3|3|김범용|0173|58|수|10:00|12:50|Y9010|
전학년|우주,생명,마음|교선135|교선|135|3|3|김범용|0174|57|수|14:00|16:50|Y9010|
전학년|SW프로그래밍입문|교선136|교선|136|3|3|유충열|0175|38|월|14:00|16:50|Y9135|
전학년|SW프로그래밍입문|교선136|교선|136|3|3|유충열|0176|38|화|14:00|16:50|Y9135|
전학년|인공지능의세계|교선138|교선|138|3|3|김제민|0177|38|목|10:00|12:50|Y9125|
전학년|4차산업혁명의이해|교선139|교선|139|3|3|조성경|0178|55|월|11:00|12:50|Y2532|
전학년|4차산업혁명의이해|교선139|교선|139|3|3|조성경|0178|55|수|11:00|11:50|Y2532|
전학년|4차산업혁명의이해|교선139|교선|139|3|3|조성경|0179|55|월|13:00|14:50|Y2532|
전학년|4차산업혁명의이해|교선139|교선|139|3|3|조성경|0179|55|수|13:00|13:50|Y2532|
전학년|4차산업혁명을위한비판적사고|교선140|교선|140|3|3|손성우|0180|55|월|09:00|10:50|Y2535|
전학년|4차산업혁명을위한비판적사고|교선140|교선|140|3|3|손성우|0180|55|수|09:00|09:50|Y2535|
전학년|4차산업혁명을위한비판적사고|교선140|교선|140|3|3|손성우|0181|55|월|11:00|12:50|Y2535|
전학년|4차산업혁명을위한비판적사고|교선140|교선|140|3|3|손성우|0181|55|수|11:00|11:50|Y2535|
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|이지우|0182|50|금|09:00|10:50|Y23323|온라인(블렌디드러닝), 화학생명과학대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|박자민|0183|55|수|09:00|10:50|Y13103|온라인(블렌디드러닝), 스마트시스템공과대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|이창희|0184|55|월|14:00|15:50|Y8345|온라인(블렌디드러닝), 스마트시스템공과대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|박종성|0185|59|수|15:00|16:50|Y9006|온라인(블렌디드러닝), 스마트시스템공과대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|김정수|0186|40|월|10:00|11:50|Y529|온라인(블렌디드러닝), 반도체·ICT대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|김인택|0187|55|수|10:00|11:50|Y5434|온라인(블렌디드러닝), 반도체·ICT대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|황수웅|0188|70|월|10:00|11:50|Y6106|온라인(블렌디드러닝), 스포츠예술대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|김영진|0189|55|화|14:00|15:50|Y2201|온라인(블렌디드러닝), 스포츠예술대학 전용강좌
전학년|4차산업혁명과미래사회진로선택|교필141|교필|141|2|2|이종우|0190|55|화|10:00|11:50|Y12122|온라인(블렌디드러닝), 건축대학 전용강좌
전학년|현대사회와심리학|교선142|교선|142|3|3|김희진|0191|55|금|10:00|12:50|Y2526|
전학년|현대사회와심리학|교선142|교선|142|3|3|김희진|0192|56|금|13:00|15:50|Y2526|
전학년|한국어연습2|교필143|교필|143|1|2|임우열|0193|40|화|09:00|10:50|Y8326|TOPIK4급 미만 외국인학생 전용강좌
전학년|한국어2|교필147|교필|147|2|2|임우열|0195|40|화|13:00|14:50|Y8326|TOPIK4급 미만 외국인학생 전용강좌
전학년|한국어4|교필149|교필|149|2|2|임우열|0196|40|화|11:00|12:50|Y8326|TOPIK4급 이상 외국인학생 전용강좌
전학년|외국인학생을위한한국현대사|교선150|교선|150|3|3|정원웅|0197|40|화|09:00|11:50|Y8107|외국어강의(영어)
전학년|외국인학생을위한한국사회의이해|교선151|교선|151|3|3|박용수|0198|40|수|14:00|16:50|Y8326|외국인학생 전용강좌
전학년|외국인학생을위한컴퓨터활용|교선153|교선|153|3|3|백혜정|0199|38|화|14:00|16:50|Y9101|
전학년|4차산업혁명시대의예술|교선155|교선|155|3|3|안정아|0200|58|화|13:00|14:50|Y9106|
전학년|4차산업혁명시대의예술|교선155|교선|155|3|3|안정아|0200|58|목|13:00|13:50|Y9106|
전학년|문화리더러시와창의적스토리텔링|교선156|교선|156|3|3|김인옥|0201|55|화|11:00|12:50|Y2529|
전학년|문화리더러시와창의적스토리텔링|교선156|교선|156|3|3|김인옥|0201|55|목|12:00|12:50|Y2529|
전학년|디지털리터러시의이해|교필157|교필|157|2|2|김영욱|0202|50|금|00:00|03:00|S1727|온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능
전학년|디지털리터러시의이해|교필157|교필|157|2|2|김제민|0203|50|금|00:00|03:00|S1741|온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능
전학년|디지털리터러시의이해|교필157|교필|157|2|2|이보경|0204|50|금|00:00|03:00|S1833|온라인(원격수업), N/P과목, 2023학년도 신입생부터 수강가능
전학년|디지털콘텐츠로만나는한국의문화유산|교선158|교선|158|3|3|김완호|0205|57|월|14:00|16:50|Y9014|
전학년|디지털문화의이해|교선159|교선|159|3|3|조수미|0206|55|화|10:00|11:50|Y2511|
전학년|디지털문화의이해|교선159|교선|159|3|3|조수미|0206|55|목|11:00|11:50|Y2511|
전학년|직무수행과전략적의사소통|교선160|교선|160|3|3|이현주|0207|55|금|11:00|13:50|Y9035|
전학년|파이썬을활용한데이터분석과인공지능|교선162|교선|162|3|3|유충열|0208|38|수|14:00|16:50|Y9135|
전학년|파이썬을활용한데이터분석과인공지능|교선162|교선|162|3|3|유충열|0209|39|목|10:00|12:50|Y9135|
전학년|디지털사회와미래이슈|교선163|교선|163|3|3|김희진|0210|55|월|10:00|11:50|Y2526|
전학년|디지털사회와미래이슈|교선163|교선|163|3|3|김희진|0210|55|수|11:00|11:50|Y2526|
전학년|인간심리의이해|기인107|기인|107|3|3|김세영|0211|40|화|09:00|11:50|Y9010|
전학년|인간심리의이해|기인107|기인|107|3|3|김세영|0212|40|화|12:00|14:50|Y9010|
전학년|서양의지혜|기인165|기인|165|3|3|신혜영|0214|40|목|10:00|12:50|Y2523|
전학년|인류학으로본가족과사랑|기인166|기인|166|2|2|조수미|0215|55|화|14:00|15:50|Y2511|
전학년|한국미술사입문|기문108|기문|108|3|3|이은주|0216|50|화|14:00|16:50|Y9006|
전학년|색채학|기문110|기문|110|3|3|백지희|0218|70|목|09:00|11:50|Y9014|
전학년|색채학|기문110|기문|110|3|3|백지희|0219|70|목|13:00|15:50|Y9014|
전학년|디자인사|기문111|기문|111|3|3|오주은|0220|60|화|10:00|12:50|Y9014|
전학년|디자인개론|기문113|기문|113|3|3|오주은|0221|60|화|14:00|16:50|Y9014|
전학년|서양건축사|기문114|기문|114|3|3|김란수|0222|50|화|15:00|17:50|Y12220|건축학부 우선
전학년|현대사회와영화|기문123|기문|123|3|3|장병원|0223|60|화|10:00|12:50|Y9006|
전학년|공간디자인이해|기문125|기문|125|3|3|장주영|0224|90|화|09:00|11:50|Y9106|
전학년|미술사의이해|기문126|기문|126|3|3|윤소정|0225|50|월|13:00|15:50|Y5125|
전학년|미술사의이해|기문126|기문|126|3|3|이은주|0226|50|수|12:00|14:50|Y9006|
전학년|동서양미술과미학|기문131|기문|131|3|3|백소훈|0227|60|금|11:00|13:50|Y9114|
전학년|건축학개론|기문132|기문|132|2|2|김란수|0228|150|화|18:00|19:50|Y9010|
전학년|뮤지컬음악의이해2|기문203|기문|203|2|4|박진주|0229|40|수|17:00|20:50|Y2115|
전학년|뮤지컬공연감상|기문207|기문|207|3|3|송경옥|0230|40|월|12:00|14:50|Y2259|
전학년|한국건축사|기문208|기문|208|3|3|김왕직|0231|60|목|09:00|11:50|Y12320|
전학년|교향곡의감상과이해|기문211|기문|211|3|3|안정아|0232|53|목|14:00|16:50|Y9106|
전학년|문화속디자인여행(KCU)|기문217|기문|217|3|3|박찬웅|0233|200|금|00:00|03:00|S1837|온라인(원격수업)
전학년|세계음식문화|기문231|기문|231|3|3|강희진|0234|40|월|11:00|12:50|Y9035|
전학년|세계음식문화|기문231|기문|231|3|3|강희진|0234|40|수|11:00|11:50|Y9035|
전학년|인간관계와커뮤니케이션|기사113|기사|113|3|3|강재호|0235|50|목|10:00|12:50|Y9006|
전학년|다문화사회의이해|기사132|기사|132|3|3|김용한|0236|45|화|13:00|15:50|Y9401|
전학년|MJ사회봉사|기사167|기사|167|3|3|유우연|0237|30|수|17:00|19:50|Y501|N/P과목
전학년|MJ사회봉사|기사167|기사|167|3|3|유우연|0238|30|월|17:00|19:50|Y501|N/P과목
전학년|NCS의이해와공기업취업전략|기사181|기사|181|3|3|권성일|0239|50|월|10:00|12:50|Y9001|
전학년|창업시뮬레이션|기사190|기사|190|3|3|유정헌|0241|60|화|12:00|14:50|Y5120|N/P과목
전학년|통합적커리어탐색:취업과창업|기사191|기사|191|2|2|조기봉|1171|40|목|14:00|15:50|Y2259|디자인학부 전용
전학년|미적분학1|기자101|기자|101|3|3|김동호|0242|43|월|14:00|16:50|Y9503|
전학년|미적분학1|기자101|기자|101|3|3|김동호|0243|43|수|14:00|16:50|Y9503|
전학년|미적분학1|기자101|기자|101|3|3|심호진|0244|43|목|14:00|16:50|Y9503|
전학년|미적분학1|기자101|기자|101|3|3|김선영|0245|40|화|14:00|16:50|Y9503|외국어강의(영어)
전학년|미적분학2|기자102|기자|102|3|3|조규근|0246|40|월|09:00|10:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0246|40|수|09:00|09:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|문은호|0247|41|월|11:00|12:50|Y9508|
전학년|미적분학2|기자102|기자|102|3|3|문은호|0247|41|수|11:00|11:50|Y9508|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0248|40|월|13:00|13:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0248|40|수|12:00|13:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|문은호|0249|40|월|13:00|14:50|Y9508|
전학년|미적분학2|기자102|기자|102|3|3|문은호|0249|40|수|13:00|13:50|Y9508|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0250|42|월|15:00|16:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0250|42|수|15:00|15:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0251|41|화|09:00|10:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0251|41|목|09:00|09:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|김재덕|0252|45|화|11:00|11:50|Y9517|
전학년|미적분학2|기자102|기자|102|3|3|김재덕|0252|45|목|10:00|11:50|Y9517|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0253|43|화|12:00|13:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|조규근|0253|43|목|12:00|12:50|Y9519|
전학년|미적분학2|기자102|기자|102|3|3|나광수|0254|40|화|14:00|14:50|Y2526|
전학년|미적분학2|기자102|기자|102|3|3|나광수|0254|40|목|13:00|14:50|Y2526|
전학년|미적분학2|기자102|기자|102|3|3|김재덕|0255|44|화|15:00|16:50|Y9517|
전학년|미적분학2|기자102|기자|102|3|3|김재덕|0255|44|목|15:00|15:50|Y9517|
전학년|미적분학2|기자102|기자|102|3|3|문은호|0256|40|화|14:00|14:50|Y9508|외국어강의(영어)
전학년|미적분학2|기자102|기자|102|3|3|문은호|0256|40|목|14:00|15:50|Y9508|외국어강의(영어)
전학년|공학수학2|기자104|기자|104|3|3|김동호|0257|40|금|09:00|11:50|Y9503|전자공학전공 전용강좌
전학년|공학수학2|기자104|기자|104|3|3|심호진|0258|40|화|09:00|11:50|Y9503|전자공학전공 전용강좌
전학년|공학수학2|기자104|기자|104|3|3|최면송|0261|50|월|13:00|13:50|Y19236|
전학년|공학수학2|기자104|기자|104|3|3|최면송|0261|50|수|10:00|11:50|Y19236|
전학년|공학수학2|기자104|기자|104|3|3|최면송|0262|50|월|14:00|14:50|Y19236|
전학년|공학수학2|기자104|기자|104|3|3|최면송|0262|50|수|13:00|14:50|Y19236|
전학년|공학수학2|기자104|기자|104|3|3|최민석|0263|45|금|09:00|11:50|Y123|
전학년|공학수학2|기자104|기자|104|3|3|최민석|0264|45|금|13:00|15:50|Y123|
전학년|통계학개론|기자106|기자|106|3|3|이성효|0265|41|월|11:00|12:50|Y9110|
전학년|통계학개론|기자106|기자|106|3|3|이성효|0265|41|수|11:00|11:50|Y9110|
